code,name_en,name_tc,address_en,address_tc,telephone,hours_en,hours_tc,lat,lng,district,district_tc,sub_district,sub_district_tc,type,bizTypeCode,cold_chain
852BB2004,"G/F, 92 Sai Yee Street, Mong Kok, KLN",便利店 洗衣街OK便利店,"G/F, 92 Sai Yee Street, Mong Kok, KLN",九龍旺角洗衣街92號地下OK #419*,,00:00-23:59,00:00-23:59,22.319503,114.171845,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BB2005,"Shop 1, G/F, Manly Commercial Building, 15 Soy Street, Mong Kok, KLN",便利店 萬利商業大廈OK便利店,"Shop 1, G/F, Manly Commercial Building, 15 Soy Street, Mong Kok, KLN",九龍旺角豉油街15號萬利商業大廈地下1號鋪OK #446*,,00:00-23:59,00:00-23:59,22.316391,114.169206,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BB2007,"Shop C, G/F, Lee Fung Building, 88-96 Argyle Street, Mong Kok, KLN",便利店 利豐大樓OK便利店,"Shop C, G/F, Lee Fung Building, 88-96 Argyle Street, Mong Kok, KLN",九龍旺角亞皆老街88至96號利豐大樓地下C號鋪OK #245*,,00:00-23:59,00:00-23:59,22.319736,114.172479,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BB2012,"Conv. Store Shop A, G/F, Hang Wan House, 141 Reclamation Street, Yau Ma Tei, KLN",便利店 新填地街OK便利店,"Shop A, G/F, Hang Wan House, 141 Reclamation Street, Yau Ma Tei, KLN",九龍油麻地新填地街恆運樓地下OK #512*,,00:00-23:59,00:00-23:59,22.310116,114.169296,Yau Tsim Mong District,油尖旺區,Yau Ma Tei,油麻地,partner,"3,6,7",false
852BB2013,"Ground Floor, No. 72 Sai Yeung Choi Street South, Kowloon",便利店 西洋菜南街OK便利店,"Ground Floor, No. 72 Sai Yeung Choi Street South, Kowloon",旺角西洋菜南街72號地下OK #702*,,00:00-23:59,00:00-23:59,22.3189194,114.170349,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BB2014,OK#715,便利店 艾麗大廈地下OK,"Shop 3 on Ground Floor, Attilio Building, No.579 Nathan Road, Kowloon",九龍彌敦道579號艾麗大廈地下3號鋪OK#715*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.315308,114.169944,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BB2015,OK #273,便利店 油麻地地鐵站OK,Kiosks YMT 16 & YMT 17 Yau Ma Tei MTR Station,油麻地地鐵站 YMT 16 & YMT 17 號鋪OK #273 *,,07:00-23:00,07:00-23:00 周六:07:00-23:00 周日:07:00-23:00 節假日:07:00-23:00,22.312991,114.170678,Yau Tsim Mong District,油尖旺區,Yau Ma Tei,油麻地,partner,"3,6,7",false
852BB3004,"Indiv. Store 991 Canton Rd, Mong Kok, KL",合作點 業誠藥行,"G/F, 991 Canton Rd, Mong Kok, KL*",九龍旺角廣東道991號地下(業誠藥行) *,,12:00-20:00,12:00-20:00 周六:12:00-20:00,22.3173842,114.167414,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BB3005,悟空開門自提點,合作店 悟空開門自提點,GROUND/F NO.979 CANTON RD MONG KOK HONG KONG*,旺角廣東道979號地鋪 悟空開門自提點*,,09:00-18:00,09:00-18:00 周日:09:00-18:00,22.316955,114.167569,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BB3006,悟空開門自提點,合作店 悟空開門自提點,"SHOP C ON GROUND/F WING SHEUNG BLDG NOS,172-176A RECLAMATION ST YAU MA TEI HONG KONG（Closed on Tuesdays）*",油麻地新填地街172-176號永常大樓地下C號 悟空開門自提點（逢星期二休息）*,,12:00-21:00,12:00-21:00 周六:12:00-21:00 周日:12:00-21:00,22.311247,114.169458,Yau Tsim Mong District,油尖旺區,Yau Ma Tei,油麻地,partner,"3,6,7",false
852BD,"Wah Yuen Factory Building, Tai Kok Tsui",大角咀華源工廈順豐站,"Shop 5, G/F, Wah Yuen Factory Building, Nos.15-21 Beech Street*,Tai Kok Tsui,Yau Tsim Mong District,Hong Kong",香港油尖旺區大角咀櫸樹街 15-21號華源工廠大廈地下5號鋪*,61478643,Mon to Sat 09:00-20:00; Sun & Statutory Holidays 09:00-18:00,"周一至周六,09:00-20:00;周日及勞工假期,09:00-18:00",22.320747,114.163071,Yau Tsim Mong District,油尖旺區,Tai Kok Tsui,大角咀,station,"1,3,5,6,7",true
852BD2001,"Conv. Store Kiosk Oly 8, Olympic MTR Station, Tai Kok Tsui, KLN",便利店 奧運港鐵站OK便利店,"Kiosk Oly 8, Olympic MTR Station, Tai Kok Tsui, KLN",香港油尖旺區大角咀九龍奧運港鐵站OLY8號鋪OK #281*,,06:00-23:30,06:00-23:30,22.318526,114.15989,Yau Tsim Mong District,油尖旺區,Tai Kok Tsui,大角咀,partner,"3,6,7",false
852BD2002,OK #440,便利店 中和樓地下OK,九龙大角咀中汇街13号中和楼地下10 (G10) 号铺OK#440*,九龍大角咀中匯街13號中和樓地下10 (G10) 號鋪OK#440*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.32248,114.16154,Yau Tsim Mong District,油尖旺區,Tai Kok Tsui,大角咀,partner,"3,6,7",false
852BD2003,OK#746,便利店 旺角中心第一座OK,"Shop G13-15 on Ground Floor, Argyle Centre I, No. 688 Nathan Road, No.65 Argyle Street, Kowloon, Hong Kong.",九龍亞皆老亞65號旺角中心第一座地下G13-15號鋪OK#746 *,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.319994,114.169835,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BDL,"Tai Nan Street, Prince Edward",太子大南街順豐站,"Shop A, G/F, No. 24, 24A & 26 Tai Nan Street*^,Prince Edward,Yau Tsim Mong District,Hong Kong","香港油尖旺區太子太子大南街24, 24A及26號地下A鋪*",64635273,Mon to Fri 10:00-22:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,10:00-22:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.324361,114.167222,Yau Tsim Mong District,油尖旺區,Prince Edward,太子,station,"1,3,5,6,7",true
852BE,"Kwong Wa Street, Mong Kok",旺角黑布街順豐站,"Ground Floor, 15 Hak Po Street*^,Mong Kok,Yau Tsim Mong District,Hong Kong",香港油尖旺區旺角黑布街15號地鋪*,65049838,Mon to Sat 09:00-20:00; Sun & Statutory Holidays Closed,"周一至周六,09:00-20:00;周日及勞工假期,休息",22.317465,114.17258,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,station,"1,3,5,6,7",true
852BE2002,OK #748,便利店 富都大廈地下4號鋪OK,"Shop No.4 on Ground Floor, Fu Tao Building, No.98 Argyle Street, Kowloon.",九龍亞皆老街98號富都大廈地下4號鋪 OK #748*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.320009,114.173612,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,partner,"3,6,7",false
852BF,"Shanghai Street, Mong Kok",旺角上海街順豐站,"G/F, No. 683 Shanghai Street*^,Mong Kok,Yau Tsim Mong District,Hong Kong",香港油尖旺區旺角上海街683號地下**,93299413,Mon to Sat 09:00-20:00; Sun & Statutory Holidays Closed,"周一至周六,09:00-20:00;周日及勞工假期,休息",22.324645,114.16729,Yau Tsim Mong District,油尖旺區,Mong Kok,旺角,station,"1,3,5,6,7",true
852BF2001,OK#177,便利店 安豪樓地下OK,"Shop A, G/F., Nos.22, 24 & 28, Nullah Road, Kowloon","九龍水渠道22,24,28號安豪樓地下A鋪OK#177*",,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.323429,114.169463,Yau Tsim Mong District,油尖旺區,Prince Edward,太子,partner,"3,6,7",false
852BF3001,WS,合作店 WS,"Shop 131B,1/F,Allied Plaza,760 Nathan Road, Prince Edward, KLN*",太子彌敦道760號聯合廣場1樓131B （WS）周三-六：1200-2000*,,12:00-19:30,12:00-19:30 周六:12:00-12:00,22.32333,114.168774,Yau Tsim Mong District,油尖旺區,Prince Edward,太子,partner,"3,6,7",false
852BF3003,悟空開門自提點,合作店 悟空開門自提點,PART A GROUND/F HANG ON BLDG NO.163 SAI YEUNG CHOI ST NORTH MONG KOK HONG KONG （Closed on Wednesdays）*,太子西洋菜北街157-163A號地下7(163)號鋪 悟空開門自提點（逢星期三休息）*,,10:00-20:00,10:00-20:00 周六:10:00-20:00 周日:10:00-20:00,22.3258016,114.168599,Yau Tsim Mong District,油尖旺區,Prince Edward,太子,partner,"3,6,7",false
852BFL,"Chung Hing Building, Tai Kok Tsui",大角咀中興樓順豐站,"Shop 12, G/F, Chung Hing Building, 41 Chung Wui Street*^,Tai Kok Tsui,Yau Tsim Mong District,Hong Kong",香港油尖旺區大角咀中匯街41號中興樓地下12號鋪*,64635273,Mon to Fri 11:00-21:00; Sun & Public Holidays 12:00-20:00; Sat 12:00-20:00,"周一至周五,11:00-21:00;周日及公眾假期,12:00-20:00;周六,12:00-20:00",22.322359,114.160828,Yau Tsim Mong District,油尖旺區,Tai Kok Tsui,大角咀,station,"1,3,5,6,7",true
852C,"Fung Yip Industrial Building, Kwun Tong",觀塘豐業大廈順豐站,"Room B, G/F, Fung Yip Industrial Building, No. 170 Wai Yip Street*,Kwun Tong,Kwun Tong District,Hong Kong",香港觀塘區觀塘偉業街170號豐業大廈B地鋪*,65082396,Mon to Sat 09:00-20:00; Sun & Statutory Holidays 09:00-18:00,"周一至周六,09:00-20:00;周日及勞工假期,09:00-18:00",22.310527,114.220582,Kwun Tong District,觀塘區,Kwun Tong,觀塘,station,"1,3,5,6,7",true
852C2009,"Conv. Store Shop 205, 2/F, Po Tat Shopping Centre, Sau Mau Ping, Kwun Tong, KLN",便利店 寶達商場OK便利店,"Shop 205, 2/F, Po Tat Shopping Centre, Sau Mau Ping, Kwun Tong, KLN",九龍觀塘秀茂坪寶達邨寶達商場二樓205號鋪OK #218*,,00:00-23:59,00:00-23:59,22.317331,114.236352,Kwun Tong District,觀塘區,Sau Mau Ping,秀茂坪,partner,"3,6,7",false
852C2023,"Conv. Store Shop 1, Sau Tak House, Sau Mau Ping (South) Estate, Kwun Tong, KLN",便利店 秀茂坪南OK便利店,"Shop 1, Sau Tak House, Sau Mau Ping (South) Estate, Kwun Tong, KLN",九龍觀塘秀茂坪南秀德樓1號鋪OK #429*,,06:00-23:00,06:00-23:00,22.31559,114.235319,Kwun Tong District,觀塘區,Sau Mau Ping,秀茂坪,partner,"3,6,7",false
852C2024,OK #570,便利店 Two Harbour Square 地下3號鋪OK,"Shop No. F&B 3 on Ground Floor of Two Harbour Square, No. 180 Wai Yip Street, Kowloon, Hong Kong",香港九龍偉業街180號 Two Harbour Square 地下F&B 3號鋪OK #570*,,07:30-21:30,07:30-21:30 周六:07:30-21:30 周日:09:00-19:30 節假日:09:00-19:30,22.30975,114.221273,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CA2001,"Kiosk KWT 33-34, Kwun Tong MTR Station, Kwun Tong, KLN",便利店 觀塘港鐵OK便利店,"Kiosk KWT 33-34, Kwun Tong MTR Station, Kwun Tong, KLN",九龍觀塘港鐵站KWT33-34號鋪OK #513*,,06:30-00:00,06:30-00:00,22.312513,114.226409,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CA2004,"Shop 1, Carpark Building, Ko Chun Court, Yau Tong, KLN",高俊苑OK便利店,"Shop 1, Carpark Building, Ko Chun Court, Yau Tong, KLN",九龍油塘高俊苑停車場大廈1號鋪OK #128*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.298104,114.242069,Kwun Tong District,觀塘區,Yau Tong,油塘,partner,"3,6,7",false
852CA2007,OK #385,便利店 匯景花園OK,"Shop No.2D Sceneway Garden, No.8 Sceneway Road, Lam Tin, Kowloon",九龍藍田匯景道8號匯景花園2D鋪OK #385*,,06:00-00:00,06:00-00:00 周六:06:00-00:00 周日:06:00-00:00 節假日:06:00-00:00,22.307762,114.232596,Kwun Tong District,觀塘區,Yau Tong,油塘,partner,"3,6,7",false
852CA2008,OK#231,便利店 鯉魚門廣場OK,"Shop 1, G/F., Lei Yue Mun Plaza, Yau Tong Estate, Kowloon",九龍油塘邨鯉魚門廣場地下一號鋪OK#231*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.2974,114.2388,Kwun Tong District,觀塘區,Yau Tong,油塘,partner,"3,6,7",false
852CA2009,OK#712,便利店 駱駝漆大廈OK,"Shop A1, Ground Floor, Camelpaint Buildings Block III, No. 60 Hoi Yuen Road, Kwun Tong, Kowloon",九龍觀塘開源道60號駱駝漆大廈第三座地下OK#712,,06:30-00:00,06:30-00:00 周六:06:30-00:00 周日:06:30-00:00 節假日:06:30-00:00,22.310454,114.224739,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CA2010,OK#470,便利店 大本型港鐵樓層OK,"Shop No. M05 MTR Floor, Domain, Yau Tong, Kowloon",九龍油塘大本型港鐵樓層M05號鋪OK#470*,,06:30-23:00,06:30-23:00 周六:06:30-23:00 周日:06:30-23:00 節假日:06:30-23:00,22.297,114.2385,Kwun Tong District,觀塘區,Yau Tong,油塘,partner,"3,6,7",false
852CA2011,OK #742,便利店 合和大廈地下17-18號鋪OK,"Shop No. 17 on Ground Floor including cockloft Hip Wo Street , Kowloon, Hong Kong",香港九龍協和街合和大廈地下17-18號鋪 OK #742*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.316916,114.226529,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CA3003,集點公司,合作店 集點,"Shop 216, Ping Tin Shopping Centra,Lam Tin,KLN*",藍田平田商場216號鋪（集點）*,,12:00-20:00,12:00-20:00 周六:12:00-18:00,22.306011,114.237197,Kwun Tong District,觀塘區,Lam Tin,藍田,partner,"3,6,7",false
852CA3006,驛家自取點,合作店 驛家自取點,"No. 13A, 1st Floor, Tianyao Building, Shuntian Estate, 9 Siun'an Road, Kwun Tong, Kowloon（1330-1400closed）*",九龍觀塘茶寮坳順安道9號順天邨天瑤樓地下13A號鋪驛家自取點（13:30-14:00午休）*,,10:00-21:00,10:00-21:00 周六:10:00-21:00 周日:10:00-18:00,22.32815,114.226158,Kwun Tong District,觀塘區,Yau Tong,油塘,partner,"3,6,7",false
852CAB,"Hung To Industrial Building, Kwun Tong",觀塘鴻圖工廈順豐站,"Workshop No. 1, G/F, Hung To Industrial Building, No. 80 Hung To Road*^,Kwun Tong,Kwun Tong District,Hong Kong",香港觀塘區觀塘鴻圖道80號鴻圖工業大廈地下1號鋪*,96605766,Mon to Sat 09:00-20:00; Sun & Statutory Holidays 09:00-18:00,"周一至周六,09:00-20:00;周日及勞工假期,09:00-18:00",22.308332,114.224233,Kwun Tong District,觀塘區,Kwun Tong,觀塘,station,"1,3,5,6,7",true
852CAC,"Union Building, Kwun Tong",觀塘友聯大廈順豐站,"G/F, Union Building, No. 112 How Ming Street*,Kwun Tong,Kwun Tong District,Hong Kong",香港觀塘區觀塘巧明街112號友聯大廈地倉*,67911149,Mon to Sat 09:00-20:00; Sun & Statutory Holidays Closed,"周一至周六,09:00-20:00;周日及勞工假期,休息",22.311375,114.224082,Kwun Tong District,觀塘區,Kwun Tong,觀塘,station,"1,3,5,6,7",true
852CAD,"Ajisen Group Tower, Yau Tong",油塘味千集團大廈順豐站,"B/F(Opposite to Montego Bay), Block B, Ajisen Group Tower, Yan Yue Wai*^,Yau Tong,Kwun Tong District,Hong Kong",香港觀塘區油塘仁宇圍味千集團大廈B座地庫(蔚藍東岸對面)*,60255685,Mon to Sat 09:00-20:00; Sun & Statutory Holidays Closed,"周一至周六,09:00-20:00;周日及勞工假期,休息",22.292587,114.236609,Kwun Tong District,觀塘區,Yau Tong,油塘,station,"1,3,5,6,7",true
852CB2001,"Factory A3, G/F, Howard Factory Building, 66 Tsun Yip Street, Kwun Tong, KLN",便利店 駿業街OK便利店,"Factory A3, G/F, Howard Factory Building, 66 Tsun Yip Street, Kwun Tong, KLN",九龍觀塘駿業街66號巧運工業大廈地下A3號單位OK #306,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.312285,114.223588,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CB2003,"Shop H G/F, Kin Tak House, 101 Hip Wo Street, Kwun Tong, KLN",協和街OK便利店,"Shop H G/F, Kin Tak House, 101 Hip Wo Street, Kwun Tong, KLN",九龍觀塘協和街101號地下H號鋪OK #242,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.315506,114.225817,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CB2004,"Shop G25, Centre de Laguna Phase3, Laguna City, 93 ChaKwoLing Rd, KwunTong, KLN",麗港城OK便利店,"Shop G25, Centre de Laguna Phase3, Laguna City, 93 ChaKwoLing Rd, KwunTong, KLN",觀塘茶果嶺道93號麗港城第三期麗港城中薈地下25及26B號鋪OK #338*,,00:00-23:59,00:00-23:59 周六:00:00-23:59 周日:00:00-23:59,22.305783,114.228241,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CB2005,"Conv. Store Shop K, G/F, Kwun Tong Lap Shing Buil, 305-325 & 325A Ngau Tau Kok Rd, Kwun Tong, KLN",便利店 牛頭角道OK便利店,"Shop K, G/F, Kwun Tong Lap Shing Buil, 305-325 & 325A Ngau Tau Kok Rd, Kwun Tong, KLN",九龍牛頭角道305-325及325A號觀塘立成大廈地下K號鋪OK #399*,,00:00-23:59,00:00-23:59,22.315071,114.221942,Kwun Tong District,觀塘區,Ngau Tau Kok,牛頭角,partner,"3,6,7",false
852CB2006,"Conv. Store 239, G/F, Hay Cheuk Lau, KwunTong Garden EST, 239 NgauTauKok Rd, Kwun Tong, KLN",便利店 花園大廈OK便利店,"239, G/F, Hay Cheuk Lau, KwunTong Garden EST, 239 NgauTauKok Rd, Kwun Tong, KLN",九龍觀塘牛頭角道239號觀塘花園大廈喜鵲樓地下239號鋪OK #490*,,00:00-23:59,00:00-23:59,22.31717,114.21776,Kwun Tong District,觀塘區,Ngau Tau Kok,牛頭角,partner,"3,6,7",false
852CB2010,Conv. Store OK #575,便利店 物華街OK便利店,"Shop E, G/F, 19-29 Mut Wah St, Kwun Tong",九龍物華街19-29號，群星大廈地下連天井E號鋪OK #575*,,00:00-23:59,00:00-23:59,22.3155292,114.224411,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CB3002,"Indiv. Store Flat/RM 301, 3/F, Tak Tin Plaza, 223 Pik Wan Road, Lam Tin, KL",合作點 維高儲存,"Flat/RM 301, 3/F, Tak Tin Plaza, 223 Pik Wan Road, Lam Tin, KL*",藍田德田廣場310號鋪 維高儲存服務公司*,,12:30-19:30,12:30-19:30 周六:12:30-19:00,22.3104444,114.2379886,Kwun Tong District,觀塘區,Lam Tin,藍田,partner,"3,6,7",false
852CB3003,"Indiv. Store G/F, NO.162 Shui Wo Street, Kwun Tong, KL",合作點 壹路易有限公司,"G/F, NO.162 Shui Wo Street, Kwun Tong, KL*",九龍觀塘瑞和街162號地下（壹路易）*,,10:00-19:30,10:00-19:30 周六:11:00-18:00,22.3173958,114.22631,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CB3005,新健自提點,合作店 新健自提點,"Shop G2, G/F, 100-102 Ting On Street, Ngau Tau Kok, KLN*",九龍牛頭角定安街100-102號G2鋪（新健自提點）*,,08:00-20:00,08:00-20:00 周六:08:00-20:00 節假日:08:00-20:00,22.318068,114.215508,Kwun Tong District,觀塘區,Ngau Tau Kok,牛頭角,partner,"3,6,7",false
852CB3007,閃提自取點,合作店 閃提自取點,"Shop 40B, G/F, Lai Kong Centre, 95 Cha Kwo Ling Road, Kwun Tong(15:00-15:45 Closed)*",九龍觀塘茶果嶺道95號麗港中心商埸地下40B鋪(閃提自取點)(15:00-15:45午休)*,,12:00-20:00,12:00-20:00 周六:12:00-20:00,22.3070149,114.228117,Kwun Tong District,觀塘區,Lam Tin,藍田,partner,"3,6,7",false
852CC2001,"Conv. Store Shop 6, Tsui Ping Shopping Circuit, Kwun Tong, KLN",便利店 翠屏商場OK便利店,"Shop 6, Tsui Ping Shopping Circuit, Kwun Tong, KLN",九龍觀塘翠屏商場6號鋪OK #78*,,00:00-23:59,00:00-23:59,22.315039,114.22999,Kwun Tong District,觀塘區,Kwun Tong,觀塘,partner,"3,6,7",false
852CC2002,"Conv. Store Shop 1 Carpark Building, Sau Mau Ping Estate Phase 15, Kwun Tong, KLN",便利店 秀茂坪OK便利店,"Shop 1 Carpark Building, Sau Mau Ping Estate Phase 15, Kwun Tong, KLN",九龍觀塘秀茂坪十五期停車場大廈地下1號鋪OK #191*,,00:00-23:59,00:00-23:59,22.31843862,114.2348557,Kwun Tong District,觀塘區,Sau Mau Ping,秀茂坪,partner,"3,6,7",false
852CC2003,"Conv. Store Shop No. G06, On Tat Shopping Centre, On Tat Estate",便利店 安達商場OK便利店,"Shop No. G06, On Tat Shopping Centre, On Tat Estate",秀茂坪安達邨安達商場G06號鋪OK #536*,,00:00-23:59,00:00-23:59,22.320787,114.234871,Kwun Tong District,觀塘區,Sau Mau Ping,秀茂坪,partner,"3,6,7",false
852CC2018,"Shop 6, King Lam Shopping Centre, King Lam Estate, Tseung Kwan O, N.T.",便利店 景林商場OK便利店,"Shop 6, King Lam Shopping Centre, King Lam Estate, Tseung Kwan O, N.T.",新界將軍澳景林邨景林商場地下6號鋪OK #502*,,06:00-23:00,06:00-23:00,22.320934,114.261562,Sai Kung District,西貢區,Po Lam,寶琳,partner,"3,6,7",false
852CC2021,"Shop 105, Tsui Lam Shopping Centre, Tsui Lam Estate, Tseung Kwan O, N.T.",翠琳購物中心OK便利店,"Shop 105, Tsui Lam Shopping Centre, Tsui Lam Estate, Tseung Kwan O, N.T.",新界將軍澳翠琳購物中心105號鋪OK #45*,,00:00-00:00,00:00-00:00 周六:00:00-00:00 周日:00:00-00:00 節假日:00:00-00:00,22.322736,114.249082,Sai Kung District,西貢區,Tseung Kwan O,將軍澳,partner,"3,6,7",false
852CC2022,"Conv. Store Shop 110-112, Po Kan House, Po Lam Estate, Tsueng Kwan O, N.T.",便利店 寶琳村OK便利店,"Shop 110-112, Po Kan House, Po Lam Estate, Tsueng Kwan O, N.T.",新界將軍澳寶琳邨寶勤樓110-112號鋪OK #55*,,00:00-23:59,00:00-23:59,22.324981,114.255962,Sai Kung District,西貢區,Po Lam,寶琳,partner,"3,6,7",false
